V	DZ1	C1	Fn1	DZ2	C2	Fn2
1.32274	-1.18533	4.02373E-11	2.23013E-10	-0.68534	1.47868E-11	8.33563E-11
1.3229	-1.18475	4.02919E-11	2.23325E-10	-0.68475	1.47933E-11	8.34028E-11
1.32307	-1.18475	4.02557E-11	2.23132E-10	-0.68475	1.47997E-11	8.34486E-11
1.32324	-1.18417	4.03104E-11	2.23445E-10	-0.68416	1.48062E-11	8.34949E-11
1.3234	-1.18416	4.02742E-11	2.23249E-10	-0.68417	1.48127E-11	8.35407E-11
1.32357	-1.18359	4.03292E-11	2.23564E-10	-0.68358	1.48192E-11	8.35868E-11
1.32374	-1.18358	4.0293E-11	2.23365E-10	-0.68359	1.48256E-11	8.36323E-11
1.3239	-1.183	4.03483E-11	2.23681E-10	-0.683	1.48322E-11	8.36783E-11
1.32407	-1.183	4.03121E-11	2.23482E-10	-0.683	1.48386E-11	8.37237E-11
1.32424	-1.18242	4.03675E-11	2.23799E-10	-0.68241	1.48452E-11	8.37695E-11
1.3244	-1.18241	4.03314E-11	2.23597E-10	-0.68242	1.48517E-11	8.38147E-11
1.32457	-1.18184	4.03871E-11	2.23916E-10	-0.68183	1.48583E-11	8.38603E-11
1.32474	-1.18183	4.0351E-11	2.23713E-10	-0.68184	1.48648E-11	8.39054E-11
1.3249	-1.18125	4.04069E-11	2.24032E-10	-0.68125	1.48713E-11	8.39508E-11
1.32507	-1.18125	4.03709E-11	2.23828E-10	-0.68125	1.48779E-11	8.39957E-11
1.32524	-1.18067	4.0427E-11	2.24149E-10	-0.68066	1.48845E-11	8.4041E-11
1.3254	-1.18066	4.03911E-11	2.23942E-10	-0.68067	1.4891E-11	8.40857E-11
1.32557	-1.18009	4.04474E-11	2.24265E-10	-0.68008	1.48976E-11	8.41309E-11
1.32574	-1.18008	4.04116E-11	2.24055E-10	-0.68009	1.49042E-11	8.41754E-11
1.3259	-1.1795	4.04681E-11	2.24378E-10	-0.6795	1.49108E-11	8.42204E-11
1.32607	-1.1795	4.04324E-11	2.24165E-10	-0.6795	1.49174E-11	8.42647E-11
1.32624	-1.17892	4.04891E-11	2.2449E-10	-0.67891	1.4924E-11	8.43095E-11
1.3264	-1.17891	4.04535E-11	2.24272E-10	-0.67892	1.49306E-11	8.43537E-11
1.32657	-1.17834	4.05103E-11	2.24598E-10	-0.67833	1.49373E-11	8.43983E-11
1.32674	-1.17833	4.04748E-11	2.24377E-10	-0.67834	1.49438E-11	8.44423E-11
1.3269	-1.17775	4.05319E-11	2.24703E-10	-0.67775	1.49505E-11	8.44867E-11
1.32707	-1.17775	4.04965E-11	2.24479E-10	-0.67775	1.49571E-11	8.45305E-11
1.32724	-1.17717	4.05537E-11	2.24806E-10	-0.67716	1.49638E-11	8.45747E-11
1.3274	-1.17716	4.05184E-11	2.24578E-10	-0.67717	1.49704E-11	8.46184E-11
1.32757	-1.17659	4.05758E-11	2.24906E-10	-0.67658	1.49772E-11	8.46624E-11
1.32774	-1.17658	4.05407E-11	2.24676E-10	-0.67659	1.49838E-11	8.47058E-11
1.3279	-1.176	4.05982E-11	2.25003E-10	-0.676	1.49905E-11	8.47496E-11
1.32807	-1.176	4.05632E-11	2.24771E-10	-0.676	1.49971E-11	8.47929E-11
1.32824	-1.17542	4.06208E-11	2.25099E-10	-0.67541	1.50039E-11	8.48365E-11
1.3284	-1.17541	4.05859E-11	2.24863E-10	-0.67542	1.50105E-11	8.48795E-11
1.32857	-1.17484	4.06437E-11	2.25191E-10	-0.67483	1.50173E-11	8.49229E-11
1.32874	-1.17483	4.0609E-11	2.24956E-10	-0.67484	1.50239E-11	8.49658E-11
1.3289	-1.17425	4.06668E-11	2.25284E-10	-0.67425	1.50307E-11	8.5009E-11
1.32907	-1.17425	4.06322E-11	2.2505E-10	-0.67425	1.50374E-11	8.50516E-11
1.32924	-1.17367	4.06902E-11	2.25378E-10	-0.67366	1.50442E-11	8.50946E-11
1.3294	-1.17366	4.06557E-11	2.25145E-10	-0.67367	1.50508E-11	8.5137E-11
1.32957	-1.17309	4.07138E-11	2.25474E-10	-0.67308	1.50576E-11	8.51797E-11
1.32974	-1.17308	4.06794E-11	2.25241E-10	-0.67309	1.50643E-11	8.52219E-11
1.3299	-1.1725	4.07375E-11	2.25572E-10	-0.6725	1.50711E-11	8.52645E-11
1.33007	-1.1725	4.07033E-11	2.2534E-10	-0.6725	1.50778E-11	8.53064E-11
1.33024	-1.17192	4.07615E-11	2.25673E-10	-0.67191	1.50846E-11	8.53488E-11
1.3304	-1.17191	4.07274E-11	2.25442E-10	-0.67192	1.50913E-11	8.53905E-11
1.33057	-1.17134	4.07856E-11	2.25776E-10	-0.67133	1.50981E-11	8.54326E-11
1.33074	-1.17133	4.07516E-11	2.25547E-10	-0.67134	1.51049E-11	8.54741E-11
1.3309	-1.17075	4.08098E-11	2.25882E-10	-0.67075	1.51117E-11	8.5516E-11
1.33107	-1.17075	4.0776E-11	2.25655E-10	-0.67075	1.51184E-11	8.55573E-11
1.33124	-1.17017	4.08342E-11	2.25992E-10	-0.67016	1.51252E-11	8.5599E-11
1.3314	-1.17016	4.08005E-11	2.25767E-10	-0.67017	1.5132E-11	8.564E-11
1.33157	-1.16959	4.08587E-11	2.26105E-10	-0.66958	1.51388E-11	8.56814E-11
1.33174	-1.16958	4.08252E-11	2.25881E-10	-0.66959	1.51456E-11	8.57223E-11
1.3319	-1.169	4.08833E-11	2.26221E-10	-0.669	1.51524E-11	8.57635E-11
1.33207	-1.169	4.08499E-11	2.25997E-10	-0.669	1.51592E-11	8.5804E-11
1.33224	-1.16842	4.09079E-11	2.26338E-10	-0.66841	1.5166E-11	8.5845E-11
1.3324	-1.16841	4.08747E-11	2.26116E-10	-0.66842	1.51728E-11	8.58853E-11
1.33257	-1.16784	4.09327E-11	2.26459E-10	-0.66783	1.51796E-11	8.5926E-11
1.33274	-1.16783	4.08995E-11	2.26239E-10	-0.66784	1.51864E-11	8.59661E-11
1.3329	-1.16725	4.09574E-11	2.26581E-10	-0.66725	1.51933E-11	8.60066E-11
1.33307	-1.16725	4.09244E-11	2.26363E-10	-0.66725	1.52001E-11	8.60464E-11
1.33324	-1.16667	4.09822E-11	2.26707E-10	-0.66666	1.52069E-11	8.60867E-11
1.3334	-1.16666	4.09493E-11	2.2649E-10	-0.66667	1.52137E-11	8.61263E-11
1.33357	-1.16609	4.10071E-11	2.26834E-10	-0.66608	1.52206E-11	8.61662E-11
1.33374	-1.16608	4.09743E-11	2.26619E-10	-0.66609	1.52274E-11	8.62056E-11
1.3339	-1.1655	4.10319E-11	2.26963E-10	-0.6655	1.52343E-11	8.62453E-11
1.33407	-1.1655	4.09992E-11	2.26751E-10	-0.6655	1.52411E-11	8.62845E-11
1.33424	-1.16492	4.10567E-11	2.27095E-10	-0.66491	1.52479E-11	8.63239E-11
1.3344	-1.16491	4.10241E-11	2.26885E-10	-0.66492	1.52547E-11	8.63628E-11
1.33457	-1.16434	4.10814E-11	2.27229E-10	-0.66433	1.52616E-11	8.64021E-11
1.33474	-1.16433	4.10489E-11	2.27021E-10	-0.66434	1.52684E-11	8.64407E-11
1.3349	-1.16375	4.11061E-11	2.27365E-10	-0.66375	1.52753E-11	8.64798E-11
1.33507	-1.16375	4.10738E-11	2.27158E-10	-0.66375	1.52821E-11	8.65182E-11
1.33524	-1.16317	4.11308E-11	2.27502E-10	-0.66316	1.5289E-11	8.6557E-11
1.3354	-1.16316	4.10985E-11	2.27298E-10	-0.66317	1.52959E-11	8.65952E-11
1.33557	-1.16259	4.11554E-11	2.27641E-10	-0.66258	1.53028E-11	8.66338E-11
1.33574	-1.16258	4.11232E-11	2.27438E-10	-0.66259	1.53096E-11	8.66718E-11
1.3359	-1.162	4.118E-11	2.27781E-10	-0.662	1.53165E-11	8.67101E-11
1.33607	-1.162	4.11479E-11	2.27579E-10	-0.662	1.53233E-11	8.67479E-11
1.33624	-1.16142	4.12044E-11	2.27921E-10	-0.66141	1.53302E-11	8.67861E-11
1.3364	-1.16141	4.11725E-11	2.2772E-10	-0.66142	1.53371E-11	8.68237E-11
1.33657	-1.16084	4.12288E-11	2.28062E-10	-0.66083	1.5344E-11	8.68616E-11
1.33674	-1.16083	4.1197E-11	2.27862E-10	-0.66084	1.53508E-11	8.6899E-11
1.3369	-1.16025	4.12532E-11	2.28204E-10	-0.66025	1.53577E-11	8.69367E-11
1.33707	-1.16025	4.12214E-11	2.28004E-10	-0.66025	1.53646E-11	8.69739E-11
1.33724	-1.15967	4.12774E-11	2.28346E-10	-0.65966	1.53715E-11	8.70115E-11
1.3374	-1.15966	4.12457E-11	2.28146E-10	-0.65967	1.53783E-11	8.70484E-11
1.33757	-1.15909	4.13016E-11	2.28488E-10	-0.65908	1.53853E-11	8.70858E-11
1.33774	-1.15908	4.127E-11	2.28289E-10	-0.65909	1.53921E-11	8.71226E-11
1.3379	-1.1585	4.13256E-11	2.28631E-10	-0.6585	1.5399E-11	8.71597E-11
1.33807	-1.1585	4.12942E-11	2.28432E-10	-0.6585	1.54059E-11	8.71963E-11
1.33824	-1.15792	4.13497E-11	2.28777E-10	-0.65791	1.54128E-11	8.72333E-11
1.3384	-1.15791	4.13183E-11	2.28579E-10	-0.65792	1.54197E-11	8.72696E-11
1.33857	-1.15734	4.13736E-11	2.28926E-10	-0.65733	1.54266E-11	8.73064E-11
1.33874	-1.15733	4.13423E-11	2.28729E-10	-0.65734	1.54335E-11	8.73426E-11
1.3389	-1.15675	4.13975E-11	2.29079E-10	-0.65675	1.54404E-11	8.73792E-11
1.33907	-1.15675	4.13663E-11	2.28882E-10	-0.65675	1.54473E-11	8.74151E-11
1.33924	-1.15617	4.14213E-11	2.29234E-10	-0.65616	1.54542E-11	8.74515E-11
1.3394	-1.15616	4.13903E-11	2.29038E-10	-0.65617	1.54611E-11	8.74873E-11
1.33957	-1.15559	4.14451E-11	2.29393E-10	-0.65558	1.5468E-11	8.75234E-11
1.33974	-1.15558	4.14142E-11	2.29197E-10	-0.65559	1.54749E-11	8.7559E-11
1.3399	-1.155	4.14689E-11	2.29554E-10	-0.655	1.54818E-11	8.7595E-11
1.34007	-1.155	4.14381E-11	2.29359E-10	-0.655	1.54887E-11	8.76304E-11
1.34024	-1.15442	4.14927E-11	2.29719E-10	-0.65441	1.54957E-11	8.76662E-11
1.3404	-1.15441	4.1462E-11	2.29522E-10	-0.65442	1.55026E-11	8.77014E-11
1.34057	-1.15384	4.15164E-11	2.29885E-10	-0.65383	1.55095E-11	8.7737E-11
1.34074	-1.15383	4.14859E-11	2.29684E-10	-0.65384	1.55164E-11	8.77721E-11
1.3409	-1.15325	4.15402E-11	2.30049E-10	-0.65325	1.55234E-11	8.78075E-11
1.34107	-1.15325	4.15099E-11	2.29845E-10	-0.65325	1.55302E-11	8.78423E-11
1.34124	-1.15267	4.1564E-11	2.30212E-10	-0.65266	1.55372E-11	8.78776E-11
1.3414	-1.15266	4.15338E-11	2.30004E-10	-0.65267	1.55441E-11	8.79123E-11
1.34157	-1.15209	4.15878E-11	2.30372E-10	-0.65208	1.55511E-11	8.79474E-11
1.34174	-1.15208	4.15578E-11	2.30161E-10	-0.65209	1.5558E-11	8.79819E-11
1.3419	-1.1515	4.16117E-11	2.30529E-10	-0.6515	1.55649E-11	8.80168E-11
1.34207	-1.1515	4.15819E-11	2.30314E-10	-0.6515	1.55718E-11	8.80511E-11
1.34224	-1.15092	4.16357E-11	2.30683E-10	-0.65091	1.55788E-11	8.80858E-11
1.3424	-1.15091	4.16061E-11	2.30465E-10	-0.65092	1.55857E-11	8.812E-11
1.34257	-1.15034	4.16598E-11	2.30834E-10	-0.65033	1.55927E-11	8.81546E-11
1.34274	-1.15033	4.16304E-11	2.30612E-10	-0.65034	1.55996E-11	8.81886E-11
1.3429	-1.14975	4.1684E-11	2.3098E-10	-0.64975	1.56066E-11	8.8223E-11
1.34307	-1.14975	4.16548E-11	2.30755E-10	-0.64975	1.56135E-11	8.82568E-11
1.34324	-1.14917	4.17083E-11	2.31121E-10	-0.64916	1.56205E-11	8.8291E-11
1.3434	-1.14916	4.16794E-11	2.30894E-10	-0.64917	1.56274E-11	8.83246E-11
1.34357	-1.14859	4.17328E-11	2.31259E-10	-0.64858	1.56344E-11	8.83587E-11
1.34374	-1.14858	4.17041E-11	2.31032E-10	-0.64859	1.56413E-11	8.83921E-11
1.3439	-1.148	4.17574E-11	2.31397E-10	-0.648	1.56483E-11	8.8426E-11
1.34407	-1.148	4.1729E-11	2.31169E-10	-0.648	1.56553E-11	8.84593E-11
1.34424	-1.14742	4.17823E-11	2.31531E-10	-0.64741	1.56623E-11	8.8493E-11
1.3444	-1.14741	4.17541E-11	2.31304E-10	-0.64742	1.56692E-11	8.8526E-11
1.34457	-1.14684	4.18073E-11	2.31663E-10	-0.64683	1.56762E-11	8.85596E-11
1.34474	-1.14683	4.17794E-11	2.31435E-10	-0.64684	1.56831E-11	8.85925E-11
1.3449	-1.14625	4.18326E-11	2.31791E-10	-0.64625	1.56902E-11	8.86258E-11
1.34507	-1.14625	4.1805E-11	2.31563E-10	-0.64625	1.56971E-11	8.86585E-11
1.34524	-1.14567	4.18581E-11	2.31917E-10	-0.64566	1.57041E-11	8.86917E-11
1.3454	-1.14566	4.18307E-11	2.31688E-10	-0.64567	1.57111E-11	8.87242E-11
1.34557	-1.14509	4.18838E-11	2.32039E-10	-0.64508	1.57181E-11	8.87572E-11
1.34574	-1.14508	4.18568E-11	2.3181E-10	-0.64509	1.5725E-11	8.87895E-11
1.3459	-1.1445	4.19098E-11	2.32158E-10	-0.6445	1.57321E-11	8.88223E-11
1.34607	-1.1445	4.18831E-11	2.31929E-10	-0.6445	1.5739E-11	8.88545E-11
1.34624	-1.14392	4.19361E-11	2.32276E-10	-0.64391	1.57461E-11	8.88871E-11
1.3464	-1.14391	4.19096E-11	2.32045E-10	-0.64392	1.5753E-11	8.89191E-11
1.34657	-1.14334	4.19626E-11	2.3239E-10	-0.64333	1.576E-11	8.89515E-11
1.34674	-1.14333	4.19365E-11	2.3216E-10	-0.64334	1.5767E-11	8.89833E-11
1.3469	-1.14275	4.19894E-11	2.32503E-10	-0.64275	1.57741E-11	8.90155E-11
1.34707	-1.14275	4.19636E-11	2.32273E-10	-0.64275	1.5781E-11	8.90471E-11
1.34724	-1.14217	4.20166E-11	2.32615E-10	-0.64216	1.57881E-11	8.90791E-11
1.3474	-1.14216	4.19911E-11	2.32386E-10	-0.64217	1.57951E-11	8.91105E-11
1.34757	-1.14159	4.2044E-11	2.32727E-10	-0.64158	1.58021E-11	8.91424E-11
1.34774	-1.14158	4.20188E-11	2.32498E-10	-0.64159	1.58091E-11	8.91736E-11
1.3479	-1.141	4.20717E-11	2.32839E-10	-0.641	1.58161E-11	8.92052E-11
1.34807	-1.141	4.20468E-11	2.32611E-10	-0.641	1.58231E-11	8.92362E-11
1.34824	-1.14042	4.20997E-11	2.32951E-10	-0.64041	1.58302E-11	8.92677E-11
1.3484	-1.14041	4.20751E-11	2.32724E-10	-0.64042	1.58372E-11	8.92985E-11
1.34857	-1.13984	4.21279E-11	2.33064E-10	-0.63983	1.58443E-11	8.93298E-11
1.34874	-1.13983	4.21038E-11	2.32837E-10	-0.63984	1.58513E-11	8.93604E-11
1.3489	-1.13925	4.21565E-11	2.33177E-10	-0.63925	1.58583E-11	8.93915E-11
1.34907	-1.13925	4.21327E-11	2.3295E-10	-0.63925	1.58653E-11	8.94219E-11
1.34924	-1.13867	4.21854E-11	2.33292E-10	-0.63866	1.58724E-11	8.94528E-11
1.3494	-1.13866	4.21619E-11	2.33066E-10	-0.63867	1.58794E-11	8.9483E-11
1.34957	-1.13809	4.22145E-11	2.33408E-10	-0.63808	1.58865E-11	8.95137E-11
1.34974	-1.13808	4.21913E-11	2.33181E-10	-0.63809	1.58935E-11	8.95438E-11
1.3499	-1.1375	4.22439E-11	2.33523E-10	-0.6375	1.59006E-11	8.95743E-11
1.35007	-1.1375	4.22211E-11	2.33296E-10	-0.6375	1.59076E-11	8.96042E-11
1.35024	-1.13692	4.22736E-11	2.33638E-10	-0.63691	1.59147E-11	8.96345E-11
1.3504	-1.13691	4.2251E-11	2.3341E-10	-0.63692	1.59218E-11	8.96642E-11
1.35057	-1.13634	4.23035E-11	2.33752E-10	-0.63633	1.59289E-11	8.96943E-11
1.35074	-1.13633	4.22812E-11	2.33523E-10	-0.63634	1.59359E-11	8.97239E-11
1.3509	-1.13575	4.23336E-11	2.33863E-10	-0.63575	1.5943E-11	8.97539E-11
1.35107	-1.13575	4.23117E-11	2.33632E-10	-0.63575	1.595E-11	8.97832E-11
1.35124	-1.13517	4.2364E-11	2.3397E-10	-0.63516	1.59572E-11	8.98131E-11
1.3514	-1.13516	4.23423E-11	2.33739E-10	-0.63517	1.59642E-11	8.98423E-11
1.35157	-1.13459	4.23945E-11	2.34075E-10	-0.63458	1.59713E-11	8.98719E-11
1.35174	-1.13458	4.23732E-11	2.33841E-10	-0.63459	1.59784E-11	8.9901E-11
1.3519	-1.134	4.24253E-11	2.34176E-10	-0.634	1.59855E-11	8.99304E-11
1.35207	-1.134	4.24041E-11	2.3394E-10	-0.634	1.59926E-11	8.99593E-11
1.35224	-1.13342	4.24561E-11	2.34272E-10	-0.63341	1.59997E-11	8.99886E-11
1.3524	-1.13341	4.24353E-11	2.34034E-10	-0.63342	1.60068E-11	9.00173E-11
1.35257	-1.13284	4.24871E-11	2.34364E-10	-0.63283	1.60139E-11	9.00465E-11
1.35274	-1.13283	4.24665E-11	2.34124E-10	-0.63284	1.6021E-11	9.0075E-11
1.3529	-1.13225	4.25183E-11	2.34452E-10	-0.63225	1.60282E-11	9.0104E-11
1.35307	-1.13225	4.24979E-11	2.3421E-10	-0.63225	1.60353E-11	9.01324E-11
1.35324	-1.13167	4.25495E-11	2.34535E-10	-0.63166	1.60424E-11	9.01612E-11
1.3534	-1.13166	4.25293E-11	2.34292E-10	-0.63167	1.60495E-11	9.01894E-11
1.35357	-1.13109	4.25807E-11	2.34615E-10	-0.63108	1.60567E-11	9.0218E-11
1.35374	-1.13108	4.25608E-11	2.34373E-10	-0.63109	1.60638E-11	9.02461E-11
1.3539	-1.1305	4.2612E-11	2.34693E-10	-0.6305	1.6071E-11	9.02745E-11
1.35407	-1.1305	4.25923E-11	2.34451E-10	-0.6305	1.60781E-11	9.03024E-11
1.35424	-1.12992	4.26433E-11	2.34771E-10	-0.62991	1.60853E-11	9.03306E-11
1.3544	-1.12991	4.26237E-11	2.34529E-10	-0.62992	1.60924E-11	9.03583E-11
1.35457	-1.12934	4.26746E-11	2.3485E-10	-0.62933	1.60996E-11	9.03864E-11
1.35474	-1.12933	4.26552E-11	2.34608E-10	-0.62934	1.61067E-11	9.04139E-11
1.3549	-1.12875	4.27059E-11	2.34929E-10	-0.62875	1.61139E-11	9.04418E-11
1.35507	-1.12875	4.26866E-11	2.34687E-10	-0.62875	1.61211E-11	9.04692E-11
1.35524	-1.12817	4.27371E-11	2.35009E-10	-0.62816	1.61283E-11	9.04969E-11
1.3554	-1.12816	4.27179E-11	2.34767E-10	-0.62817	1.61354E-11	9.0524E-11
1.35557	-1.12759	4.27682E-11	2.3509E-10	-0.62758	1.61427E-11	9.05516E-11
1.35574	-1.12758	4.27491E-11	2.34849E-10	-0.62759	1.61498E-11	9.05785E-11
1.3559	-1.127	4.27992E-11	2.35171E-10	-0.627	1.61571E-11	9.06058E-11
1.35607	-1.127	4.27802E-11	2.3493E-10	-0.627	1.61642E-11	9.06326E-11
1.35624	-1.12642	4.283E-11	2.35251E-10	-0.62641	1.61715E-11	9.06597E-11
1.3564	-1.12641	4.28111E-11	2.35011E-10	-0.62642	1.61787E-11	9.06863E-11
1.35657	-1.12584	4.28607E-11	2.35332E-10	-0.62583	1.6186E-11	9.07132E-11
1.35674	-1.12583	4.28419E-11	2.35093E-10	-0.62584	1.61931E-11	9.07396E-11
1.3569	-1.12525	4.28913E-11	2.35412E-10	-0.62525	1.62004E-11	9.07663E-11
1.35707	-1.12525	4.28724E-11	2.35174E-10	-0.62525	1.62076E-11	9.07924E-11
1.35724	-1.12467	4.29216E-11	2.35493E-10	-0.62466	1.62149E-11	9.08189E-11
1.3574	-1.12466	4.29027E-11	2.35255E-10	-0.62467	1.62221E-11	9.08448E-11
1.35757	-1.12409	4.29517E-11	2.35574E-10	-0.62408	1.62295E-11	9.08711E-11
1.35774	-1.12408	4.29328E-11	2.35336E-10	-0.62409	1.62367E-11	9.08969E-11
1.3579	-1.1235	4.29815E-11	2.35655E-10	-0.6235	1.6244E-11	9.0923E-11
1.35807	-1.1235	4.29627E-11	2.35418E-10	-0.6235	1.62512E-11	9.09485E-11
1.35824	-1.12292	4.30111E-11	2.35736E-10	-0.62291	1.62586E-11	9.09743E-11
1.3584	-1.12291	4.29922E-11	2.35499E-10	-0.62292	1.62658E-11	9.09996E-11
1.35857	-1.12234	4.30405E-11	2.35817E-10	-0.62233	1.62732E-11	9.10253E-11
1.35874	-1.12233	4.30215E-11	2.35578E-10	-0.62234	1.62805E-11	9.10504E-11
1.3589	-1.12175	4.30695E-11	2.35896E-10	-0.62175	1.62878E-11	9.10759E-11
1.35907	-1.12175	4.30505E-11	2.35655E-10	-0.62175	1.62951E-11	9.11008E-11
1.35924	-1.12117	4.30983E-11	2.35975E-10	-0.62116	1.63025E-11	9.11261E-11
1.3594	-1.12116	4.30792E-11	2.35733E-10	-0.62117	1.63098E-11	9.11508E-11
1.35957	-1.12059	4.31267E-11	2.36055E-10	-0.62058	1.63172E-11	9.11759E-11
1.35974	-1.12058	4.31075E-11	2.3581E-10	-0.62059	1.63245E-11	9.12004E-11
1.3599	-1.12	4.31549E-11	2.36134E-10	-0.62	1.63319E-11	9.12253E-11
1.36007	-1.12	4.31356E-11	2.35886E-10	-0.62	1.63393E-11	9.12496E-11
1.36024	-1.11942	4.31827E-11	2.36211E-10	-0.61941	1.63467E-11	9.12743E-11
1.3604	-1.11941	4.31633E-11	2.3596E-10	-0.61942	1.6354E-11	9.12985E-11
1.36057	-1.11884	4.32103E-11	2.36286E-10	-0.61883	1.63615E-11	9.1323E-11
1.36074	-1.11883	4.31907E-11	2.36032E-10	-0.61884	1.63689E-11	9.1347E-11
1.3609	-1.11825	4.32375E-11	2.36358E-10	-0.61825	1.63763E-11	9.13713E-11
1.36107	-1.11825	4.32178E-11	2.36101E-10	-0.61825	1.63837E-11	9.13951E-11
1.36124	-1.11767	4.32644E-11	2.36428E-10	-0.61766	1.63912E-11	9.14193E-11
1.3614	-1.11766	4.32446E-11	2.36167E-10	-0.61767	1.63986E-11	9.14429E-11
1.36157	-1.11709	4.32911E-11	2.36494E-10	-0.61708	1.64061E-11	9.14669E-11
1.36174	-1.11708	4.32711E-11	2.36231E-10	-0.61709	1.64135E-11	9.14904E-11
1.3619	-1.1165	4.33174E-11	2.36559E-10	-0.6165	1.6421E-11	9.15142E-11
1.36207	-1.1165	4.32972E-11	2.36294E-10	-0.6165	1.64285E-11	9.15375E-11
1.36224	-1.11592	4.33434E-11	2.36624E-10	-0.61591	1.6436E-11	9.15612E-11
1.3624	-1.11591	4.33231E-11	2.36358E-10	-0.61592	1.64435E-11	9.15843E-11
1.36257	-1.11534	4.33692E-11	2.3669E-10	-0.61533	1.6451E-11	9.16078E-11
1.36274	-1.11533	4.33487E-11	2.36422E-10	-0.61534	1.64585E-11	9.16307E-11
1.3629	-1.11475	4.33947E-11	2.36755E-10	-0.61475	1.64661E-11	9.16541E-11
1.36307	-1.11475	4.3374E-11	2.36485E-10	-0.61475	1.64735E-11	9.16769E-11
1.36324	-1.11417	4.34199E-11	2.36819E-10	-0.61416	1.64811E-11	9.17001E-11
1.3634	-1.11416	4.33991E-11	2.36548E-10	-0.61417	1.64886E-11	9.17227E-11
1.36357	-1.11359	4.34449E-11	2.36884E-10	-0.61358	1.64963E-11	9.17457E-11
1.36374	-1.11358	4.34239E-11	2.36611E-10	-0.61359	1.65038E-11	9.17682E-11
1.3639	-1.113	4.34697E-11	2.36948E-10	-0.613	1.65114E-11	9.17911E-11
1.36407	-1.113	4.34486E-11	2.36674E-10	-0.613	1.6519E-11	9.18135E-11
1.36424	-1.11242	4.34943E-11	2.3701E-10	-0.61241	1.65266E-11	9.18362E-11
1.3644	-1.11241	4.3473E-11	2.36735E-10	-0.61242	1.65342E-11	9.18584E-11
1.36457	-1.11184	4.35188E-11	2.37071E-10	-0.61183	1.65418E-11	9.18811E-11
1.36474	-1.11183	4.34973E-11	2.36794E-10	-0.61184	1.65494E-11	9.19031E-11
1.3649	-1.11125	4.35431E-11	2.3713E-10	-0.61125	1.65571E-11	9.19256E-11
1.36507	-1.11125	4.35214E-11	2.36853E-10	-0.61125	1.65647E-11	9.19476E-11
1.36524	-1.11067	4.35672E-11	2.37189E-10	-0.61066	1.65724E-11	9.197E-11
1.3654	-1.11066	4.35454E-11	2.36911E-10	-0.61067	1.65801E-11	9.19918E-11
1.36557	-1.11009	4.35913E-11	2.37245E-10	-0.61008	1.65878E-11	9.2014E-11
1.36574	-1.11008	4.35693E-11	2.36966E-10	-0.61009	1.65954E-11	9.20358E-11
1.3659	-1.1095	4.36153E-11	2.37297E-10	-0.6095	1.66032E-11	9.20579E-11
1.36607	-1.1095	4.35932E-11	2.37018E-10	-0.6095	1.66108E-11	9.20795E-11
1.36624	-1.10892	4.36393E-11	2.37346E-10	-0.60891	1.66186E-11	9.21015E-11
1.3664	-1.10891	4.3617E-11	2.37066E-10	-0.60892	1.66263E-11	9.2123E-11
1.36657	-1.10834	4.36632E-11	2.3739E-10	-0.60833	1.6634E-11	9.21449E-11
1.36674	-1.10833	4.36408E-11	2.37112E-10	-0.60834	1.66417E-11	9.21663E-11
1.3669	-1.10775	4.36871E-11	2.37432E-10	-0.60775	1.66495E-11	9.21882E-11
1.36707	-1.10775	4.36646E-11	2.37154E-10	-0.60775	1.66573E-11	9.22094E-11
1.36724	-1.10717	4.37111E-11	2.37473E-10	-0.60716	1.66651E-11	9.22312E-11
1.3674	-1.10716	4.36884E-11	2.37195E-10	-0.60717	1.66728E-11	9.22524E-11
1.36757	-1.10659	4.37351E-11	2.37513E-10	-0.60658	1.66807E-11	9.2274E-11
1.36774	-1.10658	4.37123E-11	2.37236E-10	-0.60659	1.66884E-11	9.22951E-11
1.3679	-1.106	4.37592E-11	2.37552E-10	-0.606	1.66963E-11	9.23166E-11
1.36807	-1.106	4.37363E-11	2.37276E-10	-0.606	1.6704E-11	9.23376E-11
1.36824	-1.10542	4.37834E-11	2.37591E-10	-0.60541	1.67119E-11	9.23591E-11
1.3684	-1.10541	4.37604E-11	2.37317E-10	-0.60542	1.67197E-11	9.238E-11
1.36857	-1.10484	4.38078E-11	2.37631E-10	-0.60483	1.67276E-11	9.24013E-11
1.36874	-1.10483	4.37847E-11	2.37358E-10	-0.60484	1.67354E-11	9.24221E-11
1.3689	-1.10425	4.38323E-11	2.37671E-10	-0.60425	1.67433E-11	9.24433E-11
1.36907	-1.10425	4.38092E-11	2.374E-10	-0.60425	1.67511E-11	9.2464E-11
1.36924	-1.10367	4.3857E-11	2.37713E-10	-0.60366	1.6759E-11	9.24851E-11
1.3694	-1.10366	4.38338E-11	2.37444E-10	-0.60367	1.67669E-11	9.25057E-11
1.36957	-1.10309	4.38819E-11	2.37758E-10	-0.60308	1.67748E-11	9.25266E-11
1.36974	-1.10308	4.38587E-11	2.3749E-10	-0.60309	1.67827E-11	9.25471E-11
1.3699	-1.1025	4.39071E-11	2.37804E-10	-0.6025	1.67906E-11	9.25679E-11
1.37007	-1.1025	4.38838E-11	2.37538E-10	-0.6025	1.67985E-11	9.25882E-11
1.37024	-1.10192	4.39325E-11	2.37853E-10	-0.60191	1.68065E-11	9.26089E-11
